Province_State,Country_Region,Date,ConfirmedCases,Fatalities
,France,2020-03-15,4499.0,91.0
,France,2020-03-16,6633.0,148.0
,France,2020-03-17,7652.0,148.0
,France,2020-03-18,9043.0,148.0
,France,2020-03-19,10871.0,243.0
,France,2020-03-20,12612.0,450.0
,France,2020-03-21,14282.0,562.0
,France,2020-03-22,16018.0,674.0
,France,2020-03-23,19856.0,860.0
,France,2020-03-24,22304.0,1100.0
,France,2020-03-25,25233.0,1331.0
,France,2020-03-26,29155.0,1696.0
,France,2020-03-27,32964.0,1995.0
,France,2020-03-28,37575.0,2314.0
,France,2020-03-29,40174.0,2606.0
,France,2020-03-30,44550.0,3024.0
,France,2020-03-31,52128.0,3523.0
,France,2020-04-01,56989.0,4403.0
,France,2020-04-02,59105.0,5387.0
,France,2020-04-03,64338.0,6507.0
,France,2020-04-04,68605.0,7560.0
,France,2020-04-05,70478.0,8078.0
,France,2020-04-06,74390.0,8911.0
,France,2020-04-07,78167.0,10328.0
,France,2020-04-08,82048.0,10869.0
,France,2020-04-09,86334.0,12210.0
,France,2020-04-10,90676.0,13197.0
,France,2020-04-11,93790.0,13832.0
,France,2020-04-12,120633.0,14393.0
,France,2020-04-13,124298.0,14967.0
,France,2020-04-14,129257.0,15712.0
,France,2020-04-15,132473.0,17148.0
,France,2020-04-16,144944.0,17901.0
,France,2020-04-17,146923.0,18661.0
,France,2020-04-18,146906.0,19303.0
,France,2020-04-19,151808.0,19694.0
,France,2020-04-20,154188.0,20240.0
,France,2020-04-21,156921.0,20765.0
,France,2020-04-22,154715.0,21309.0
,France,2020-04-23,157026.0,21825.0
,France,2020-04-24,158636.0,22214.0
,France,2020-04-25,160292.0,22583.0
,France,2020-04-26,160847.0,22825.0
,France,2020-04-27,164589.0,23262.0
,France,2020-04-28,167605.0,23629.0
,France,2020-04-29,165093.0,24056.0
,France,2020-04-30,165764.0,24345.0
,France,2020-05-01,165764.0,24563.0
,France,2020-05-02,166976.0,24729.0
,France,2020-05-03,167272.0,24864.0
,France,2020-05-04,167886.0,25168.0
,France,2020-05-05,168935.0,25498.0
French Guiana,France,2020-01-22,0.0,0.0
French Guiana,France,2020-01-23,0.0,0.0
French Guiana,France,2020-01-24,0.0,0.0
French Guiana,France,2020-01-25,0.0,0.0
French Guiana,France,2020-01-26,0.0,0.0
French Guiana,France,2020-01-27,0.0,0.0
French Guiana,France,2020-01-28,0.0,0.0
French Guiana,France,2020-01-29,0.0,0.0
French Guiana,France,2020-01-30,0.0,0.0
French Guiana,France,2020-01-31,0.0,0.0
French Guiana,France,2020-02-01,0.0,0.0
French Guiana,France,2020-02-02,0.0,0.0
French Guiana,France,2020-02-03,0.0,0.0
French Guiana,France,2020-02-04,0.0,0.0
French Guiana,France,2020-02-05,0.0,0.0
French Guiana,France,2020-02-06,0.0,0.0
French Guiana,France,2020-02-07,0.0,0.0
French Guiana,France,2020-02-08,0.0,0.0
French Guiana,France,2020-02-09,0.0,0.0
French Guiana,France,2020-02-10,0.0,0.0
French Guiana,France,2020-02-11,0.0,0.0
French Guiana,France,2020-02-12,0.0,0.0
French Guiana,France,2020-02-13,0.0,0.0
French Guiana,France,2020-02-14,0.0,0.0
French Guiana,France,2020-02-15,0.0,0.0
French Guiana,France,2020-02-16,0.0,0.0
French Guiana,France,2020-02-17,0.0,0.0
French Guiana,France,2020-02-18,0.0,0.0
French Guiana,France,2020-02-19,0.0,0.0
French Guiana,France,2020-02-20,0.0,0.0
French Guiana,France,2020-02-21,0.0,0.0
French Guiana,France,2020-02-22,0.0,0.0
French Guiana,France,2020-02-23,0.0,0.0
French Guiana,France,2020-02-24,0.0,0.0
French Guiana,France,2020-02-25,0.0,0.0
French Guiana,France,2020-02-26,0.0,0.0
French Guiana,France,2020-02-27,0.0,0.0
French Guiana,France,2020-02-28,0.0,0.0
French Guiana,France,2020-02-29,0.0,0.0
French Guiana,France,2020-03-01,0.0,0.0
French Guiana,France,2020-03-02,0.0,0.0
French Guiana,France,2020-03-03,0.0,0.0
French Guiana,France,2020-03-04,0.0,0.0
French Guiana,France,2020-03-05,0.0,0.0
French Guiana,France,2020-03-06,0.0,0.0
French Guiana,France,2020-03-07,5.0,0.0
French Guiana,France,2020-03-08,5.0,0.0
French Guiana,France,2020-03-09,5.0,0.0
French Guiana,France,2020-03-10,5.0,0.0
French Guiana,France,2020-03-11,5.0,0.0
French Guiana,France,2020-03-12,5.0,0.0
French Guiana,France,2020-03-13,5.0,0.0
French Guiana,France,2020-03-14,5.0,0.0
French Guiana,France,2020-03-15,7.0,0.0
French Guiana,France,2020-03-16,11.0,0.0
French Guiana,France,2020-03-17,11.0,0.0
French Guiana,France,2020-03-18,11.0,0.0
French Guiana,France,2020-03-19,11.0,0.0
French Guiana,France,2020-03-20,15.0,0.0
French Guiana,France,2020-03-21,18.0,0.0
French Guiana,France,2020-03-22,18.0,0.0
French Guiana,France,2020-03-23,20.0,0.0
French Guiana,France,2020-03-24,23.0,0.0
French Guiana,France,2020-03-25,28.0,0.0
French Guiana,France,2020-03-26,28.0,0.0
French Guiana,France,2020-03-27,28.0,0.0
French Guiana,France,2020-03-28,28.0,0.0
French Guiana,France,2020-03-29,28.0,0.0
French Guiana,France,2020-03-30,43.0,0.0
French Guiana,France,2020-03-31,43.0,0.0
French Guiana,France,2020-04-01,51.0,0.0
French Guiana,France,2020-04-02,51.0,0.0
French Guiana,France,2020-04-03,57.0,0.0
French Guiana,France,2020-04-04,61.0,0.0
French Guiana,France,2020-04-05,61.0,0.0
French Guiana,France,2020-04-06,72.0,0.0
French Guiana,France,2020-04-07,72.0,0.0
French Guiana,France,2020-04-08,77.0,0.0
French Guiana,France,2020-04-09,83.0,0.0
French Guiana,France,2020-04-10,83.0,0.0
French Guiana,France,2020-04-11,83.0,0.0
French Guiana,France,2020-04-12,86.0,0.0
French Guiana,France,2020-04-13,86.0,0.0
French Guiana,France,2020-04-14,86.0,0.0
French Guiana,France,2020-04-15,86.0,0.0
French Guiana,France,2020-04-16,86.0,0.0
French Guiana,France,2020-04-17,96.0,0.0
French Guiana,France,2020-04-18,96.0,0.0
French Guiana,France,2020-04-19,96.0,0.0
French Guiana,France,2020-04-20,97.0,1.0
French Guiana,France,2020-04-21,97.0,1.0
French Guiana,France,2020-04-22,97.0,1.0
French Guiana,France,2020-04-23,107.0,1.0
French Guiana,France,2020-04-24,111.0,1.0
French Guiana,France,2020-04-25,111.0,1.0
French Guiana,France,2020-04-26,111.0,1.0
French Guiana,France,2020-04-27,111.0,1.0
French Guiana,France,2020-04-28,125.0,1.0
French Guiana,France,2020-04-29,125.0,1.0
French Guiana,France,2020-04-30,126.0,1.0
French Guiana,France,2020-05-01,128.0,1.0
French Guiana,France,2020-05-02,128.0,1.0
French Guiana,France,2020-05-03,128.0,1.0
French Guiana,France,2020-05-04,133.0,1.0
French Guiana,France,2020-05-05,133.0,1.0
French Polynesia,France,2020-01-22,0.0,0.0
French Polynesia,France,2020-01-23,0.0,0.0
French Polynesia,France,2020-01-24,0.0,0.0
French Polynesia,France,2020-01-25,0.0,0.0
French Polynesia,France,2020-01-26,0.0,0.0
French Polynesia,France,2020-01-27,0.0,0.0
French Polynesia,France,2020-01-28,0.0,0.0
French Polynesia,France,2020-01-29,0.0,0.0
French Polynesia,France,2020-01-30,0.0,0.0
French Polynesia,France,2020-01-31,0.0,0.0
French Polynesia,France,2020-02-01,0.0,0.0
French Polynesia,France,2020-02-02,0.0,0.0
French Polynesia,France,2020-02-03,0.0,0.0
French Polynesia,France,2020-02-04,0.0,0.0
French Polynesia,France,2020-02-05,0.0,0.0
French Polynesia,France,2020-02-06,0.0,0.0
French Polynesia,France,2020-02-07,0.0,0.0
French Polynesia,France,2020-02-08,0.0,0.0
French Polynesia,France,2020-02-09,0.0,0.0
French Polynesia,France,2020-02-10,0.0,0.0
French Polynesia,France,2020-02-11,0.0,0.0
French Polynesia,France,2020-02-12,0.0,0.0
French Polynesia,France,2020-02-13,0.0,0.0
French Polynesia,France,2020-02-14,0.0,0.0
French Polynesia,France,2020-02-15,0.0,0.0
French Polynesia,France,2020-02-16,0.0,0.0
French Polynesia,France,2020-02-17,0.0,0.0
French Polynesia,France,2020-02-18,0.0,0.0
French Polynesia,France,2020-02-19,0.0,0.0
French Polynesia,France,2020-02-20,0.0,0.0
French Polynesia,France,2020-02-21,0.0,0.0
French Polynesia,France,2020-02-22,0.0,0.0
French Polynesia,France,2020-02-23,0.0,0.0
French Polynesia,France,2020-02-24,0.0,0.0
French Polynesia,France,2020-02-25,0.0,0.0
French Polynesia,France,2020-02-26,0.0,0.0
French Polynesia,France,2020-02-27,0.0,0.0
French Polynesia,France,2020-02-28,0.0,0.0
French Polynesia,France,2020-02-29,0.0,0.0
French Polynesia,France,2020-03-01,0.0,0.0
French Polynesia,France,2020-03-02,0.0,0.0
French Polynesia,France,2020-03-03,0.0,0.0
French Polynesia,France,2020-03-04,0.0,0.0
French Polynesia,France,2020-03-05,0.0,0.0
French Polynesia,France,2020-03-06,0.0,0.0
French Polynesia,France,2020-03-07,0.0,0.0
French Polynesia,France,2020-03-08,0.0,0.0
French Polynesia,France,2020-03-09,0.0,0.0
French Polynesia,France,2020-03-10,0.0,0.0
French Polynesia,France,2020-03-11,0.0,0.0
French Polynesia,France,2020-03-12,0.0,0.0
French Polynesia,France,2020-03-13,3.0,0.0
French Polynesia,France,2020-03-14,3.0,0.0
French Polynesia,France,2020-03-15,3.0,0.0
French Polynesia,France,2020-03-16,3.0,0.0
French Polynesia,France,2020-03-17,3.0,0.0
French Polynesia,France,2020-03-18,3.0,0.0
French Polynesia,France,2020-03-19,6.0,0.0
French Polynesia,France,2020-03-20,11.0,0.0
French Polynesia,France,2020-03-21,15.0,0.0
French Polynesia,France,2020-03-22,18.0,0.0
French Polynesia,France,2020-03-23,18.0,0.0
French Polynesia,France,2020-03-24,25.0,0.0
French Polynesia,France,2020-03-25,25.0,0.0
French Polynesia,France,2020-03-26,30.0,0.0
French Polynesia,France,2020-03-27,30.0,0.0
French Polynesia,France,2020-03-28,30.0,0.0
French Polynesia,France,2020-03-29,30.0,0.0
French Polynesia,France,2020-03-30,36.0,0.0
French Polynesia,France,2020-03-31,36.0,0.0
French Polynesia,France,2020-04-01,37.0,0.0
French Polynesia,France,2020-04-02,37.0,0.0
French Polynesia,France,2020-04-03,39.0,0.0
French Polynesia,France,2020-04-04,40.0,0.0
French Polynesia,France,2020-04-05,41.0,0.0
French Polynesia,France,2020-04-06,42.0,0.0
French Polynesia,France,2020-04-07,47.0,0.0
French Polynesia,France,2020-04-08,51.0,0.0
French Polynesia,France,2020-04-09,51.0,0.0
French Polynesia,France,2020-04-10,51.0,0.0
French Polynesia,France,2020-04-11,51.0,0.0
French Polynesia,France,2020-04-12,53.0,0.0
French Polynesia,France,2020-04-13,55.0,0.0
French Polynesia,France,2020-04-14,55.0,0.0
French Polynesia,France,2020-04-15,55.0,0.0
French Polynesia,France,2020-04-16,55.0,0.0
French Polynesia,France,2020-04-17,55.0,0.0
French Polynesia,France,2020-04-18,55.0,0.0
French Polynesia,France,2020-04-19,55.0,0.0
French Polynesia,France,2020-04-20,56.0,0.0
French Polynesia,France,2020-04-21,56.0,0.0
French Polynesia,France,2020-04-22,57.0,0.0
French Polynesia,France,2020-04-23,57.0,0.0
French Polynesia,France,2020-04-24,57.0,0.0
French Polynesia,France,2020-04-25,57.0,0.0
French Polynesia,France,2020-04-26,57.0,0.0
French Polynesia,France,2020-04-27,57.0,0.0
French Polynesia,France,2020-04-28,58.0,0.0
French Polynesia,France,2020-04-29,58.0,0.0
French Polynesia,France,2020-04-30,58.0,0.0
French Polynesia,France,2020-05-01,58.0,0.0
French Polynesia,France,2020-05-02,58.0,0.0
French Polynesia,France,2020-05-03,58.0,0.0
French Polynesia,France,2020-05-04,58.0,0.0
French Polynesia,France,2020-05-05,60.0,0.0
Guadeloupe,France,2020-01-22,0.0,0.0
Guadeloupe,France,2020-01-23,0.0,0.0
Guadeloupe,France,2020-01-24,0.0,0.0
Guadeloupe,France,2020-01-25,0.0,0.0
Guadeloupe,France,2020-01-26,0.0,0.0
Guadeloupe,France,2020-01-27,0.0,0.0
Guadeloupe,France,2020-01-28,0.0,0.0
Guadeloupe,France,2020-01-29,0.0,0.0
Guadeloupe,France,2020-01-30,0.0,0.0
Guadeloupe,France,2020-01-31,0.0,0.0
Guadeloupe,France,2020-02-01,0.0,0.0
Guadeloupe,France,2020-02-02,0.0,0.0
Guadeloupe,France,2020-02-03,0.0,0.0
Guadeloupe,France,2020-02-04,0.0,0.0
Guadeloupe,France,2020-02-05,0.0,0.0
Guadeloupe,France,2020-02-06,0.0,0.0
Guadeloupe,France,2020-02-07,0.0,0.0
Guadeloupe,France,2020-02-08,0.0,0.0
Guadeloupe,France,2020-02-09,0.0,0.0
Guadeloupe,France,2020-02-10,0.0,0.0
Guadeloupe,France,2020-02-11,0.0,0.0
Guadeloupe,France,2020-02-12,0.0,0.0
Guadeloupe,France,2020-02-13,0.0,0.0
Guadeloupe,France,2020-02-14,0.0,0.0
Guadeloupe,France,2020-02-15,0.0,0.0
Guadeloupe,France,2020-02-16,0.0,0.0
Guadeloupe,France,2020-02-17,0.0,0.0
Guadeloupe,France,2020-02-18,0.0,0.0
Guadeloupe,France,2020-02-19,0.0,0.0
Guadeloupe,France,2020-02-20,0.0,0.0
Guadeloupe,France,2020-02-21,0.0,0.0
Guadeloupe,France,2020-02-22,0.0,0.0
Guadeloupe,France,2020-02-23,0.0,0.0
Guadeloupe,France,2020-02-24,0.0,0.0
Guadeloupe,France,2020-02-25,0.0,0.0
Guadeloupe,France,2020-02-26,0.0,0.0
Guadeloupe,France,2020-02-27,0.0,0.0
Guadeloupe,France,2020-02-28,0.0,0.0
Guadeloupe,France,2020-02-29,0.0,0.0
Guadeloupe,France,2020-03-01,0.0,0.0
Guadeloupe,France,2020-03-02,0.0,0.0
Guadeloupe,France,2020-03-03,0.0,0.0
Guadeloupe,France,2020-03-04,0.0,0.0
Guadeloupe,France,2020-03-05,0.0,0.0
Guadeloupe,France,2020-03-06,0.0,0.0
Guadeloupe,France,2020-03-07,0.0,0.0
Guadeloupe,France,2020-03-08,0.0,0.0
Guadeloupe,France,2020-03-09,0.0,0.0
Guadeloupe,France,2020-03-10,0.0,0.0
Guadeloupe,France,2020-03-11,0.0,0.0
Guadeloupe,France,2020-03-12,0.0,0.0
Guadeloupe,France,2020-03-13,1.0,0.0
Guadeloupe,France,2020-03-14,1.0,0.0
Guadeloupe,France,2020-03-15,3.0,0.0
Guadeloupe,France,2020-03-16,6.0,0.0
Guadeloupe,France,2020-03-17,18.0,0.0
Guadeloupe,France,2020-03-18,27.0,0.0
Guadeloupe,France,2020-03-19,33.0,0.0
Guadeloupe,France,2020-03-20,45.0,0.0
Guadeloupe,France,2020-03-21,53.0,0.0
Guadeloupe,France,2020-03-22,58.0,1.0
Guadeloupe,France,2020-03-23,62.0,1.0
Guadeloupe,France,2020-03-24,62.0,1.0
Guadeloupe,France,2020-03-25,73.0,1.0
Guadeloupe,France,2020-03-26,73.0,1.0
Guadeloupe,France,2020-03-27,73.0,1.0
Guadeloupe,France,2020-03-28,102.0,2.0
Guadeloupe,France,2020-03-29,106.0,4.0
Guadeloupe,France,2020-03-30,106.0,4.0
Guadeloupe,France,2020-03-31,114.0,4.0
Guadeloupe,France,2020-04-01,125.0,6.0
Guadeloupe,France,2020-04-02,128.0,6.0
Guadeloupe,France,2020-04-03,130.0,7.0
Guadeloupe,France,2020-04-04,134.0,7.0
Guadeloupe,France,2020-04-05,135.0,7.0
Guadeloupe,France,2020-04-06,135.0,7.0
Guadeloupe,France,2020-04-07,139.0,7.0
Guadeloupe,France,2020-04-08,141.0,8.0
Guadeloupe,France,2020-04-09,141.0,8.0
Guadeloupe,France,2020-04-10,143.0,8.0
Guadeloupe,France,2020-04-11,143.0,8.0
Guadeloupe,France,2020-04-12,143.0,8.0
Guadeloupe,France,2020-04-13,143.0,8.0
Guadeloupe,France,2020-04-14,145.0,8.0
Guadeloupe,France,2020-04-15,145.0,8.0
Guadeloupe,France,2020-04-16,145.0,8.0
Guadeloupe,France,2020-04-17,145.0,8.0
Guadeloupe,France,2020-04-18,148.0,8.0
Guadeloupe,France,2020-04-19,148.0,8.0
Guadeloupe,France,2020-04-20,148.0,8.0
Guadeloupe,France,2020-04-21,148.0,12.0
Guadeloupe,France,2020-04-22,148.0,12.0
Guadeloupe,France,2020-04-23,148.0,12.0
Guadeloupe,France,2020-04-24,149.0,12.0
Guadeloupe,France,2020-04-25,149.0,12.0
Guadeloupe,France,2020-04-26,149.0,12.0
Guadeloupe,France,2020-04-27,149.0,12.0
Guadeloupe,France,2020-04-28,149.0,12.0
Guadeloupe,France,2020-04-29,149.0,12.0
Guadeloupe,France,2020-04-30,151.0,12.0
Guadeloupe,France,2020-05-01,152.0,12.0
Guadeloupe,France,2020-05-02,152.0,12.0
Guadeloupe,France,2020-05-03,152.0,12.0
Guadeloupe,France,2020-05-04,152.0,12.0
Guadeloupe,France,2020-05-05,152.0,12.0
Martinique,France,2020-01-22,0.0,0.0
Martinique,France,2020-01-23,0.0,0.0
Martinique,France,2020-01-24,0.0,0.0
Martinique,France,2020-01-25,0.0,0.0
Martinique,France,2020-01-26,0.0,0.0
Martinique,France,2020-01-27,0.0,0.0
Martinique,France,2020-01-28,0.0,0.0
Martinique,France,2020-01-29,0.0,0.0
Martinique,France,2020-01-30,0.0,0.0
Martinique,France,2020-01-31,0.0,0.0
Martinique,France,2020-02-01,0.0,0.0
Martinique,France,2020-02-02,0.0,0.0
Martinique,France,2020-02-03,0.0,0.0
Martinique,France,2020-02-04,0.0,0.0
Martinique,France,2020-02-05,0.0,0.0
Martinique,France,2020-02-06,0.0,0.0
Martinique,France,2020-02-07,0.0,0.0
Martinique,France,2020-02-08,0.0,0.0
Martinique,France,2020-02-09,0.0,0.0
Martinique,France,2020-02-10,0.0,0.0
Martinique,France,2020-02-11,0.0,0.0
Martinique,France,2020-02-12,0.0,0.0
Martinique,France,2020-02-13,0.0,0.0
Martinique,France,2020-02-14,0.0,0.0
Martinique,France,2020-02-15,0.0,0.0
Martinique,France,2020-02-16,0.0,0.0
Martinique,France,2020-02-17,0.0,0.0
Martinique,France,2020-02-18,0.0,0.0
Martinique,France,2020-02-19,0.0,0.0
Martinique,France,2020-02-20,0.0,0.0
Martinique,France,2020-02-21,0.0,0.0
Martinique,France,2020-02-22,0.0,0.0
Martinique,France,2020-02-23,0.0,0.0
Martinique,France,2020-02-24,0.0,0.0
Martinique,France,2020-02-25,0.0,0.0
Martinique,France,2020-02-26,0.0,0.0
Martinique,France,2020-02-27,0.0,0.0
Martinique,France,2020-02-28,0.0,0.0
Martinique,France,2020-02-29,0.0,0.0
Martinique,France,2020-03-01,0.0,0.0
Martinique,France,2020-03-02,0.0,0.0
Martinique,France,2020-03-03,0.0,0.0
Martinique,France,2020-03-04,0.0,0.0
Martinique,France,2020-03-05,0.0,0.0
Martinique,France,2020-03-06,0.0,0.0
Martinique,France,2020-03-07,2.0,0.0
Martinique,France,2020-03-08,2.0,0.0
Martinique,France,2020-03-09,2.0,0.0
Martinique,France,2020-03-10,2.0,0.0
Martinique,France,2020-03-11,3.0,0.0
Martinique,France,2020-03-12,3.0,0.0
Martinique,France,2020-03-13,3.0,0.0
Martinique,France,2020-03-14,9.0,0.0
Martinique,France,2020-03-15,9.0,0.0
Martinique,France,2020-03-16,15.0,1.0
Martinique,France,2020-03-17,16.0,1.0
Martinique,France,2020-03-18,19.0,1.0
Martinique,France,2020-03-19,23.0,1.0
Martinique,France,2020-03-20,32.0,1.0
Martinique,France,2020-03-21,32.0,1.0
Martinique,France,2020-03-22,44.0,1.0
Martinique,France,2020-03-23,53.0,1.0
Martinique,France,2020-03-24,57.0,1.0
Martinique,France,2020-03-25,66.0,1.0
Martinique,France,2020-03-26,66.0,1.0
Martinique,France,2020-03-27,81.0,1.0
Martinique,France,2020-03-28,93.0,1.0
Martinique,France,2020-03-29,93.0,1.0
Martinique,France,2020-03-30,93.0,1.0
Martinique,France,2020-03-31,128.0,3.0
Martinique,France,2020-04-01,135.0,3.0
Martinique,France,2020-04-02,138.0,3.0
Martinique,France,2020-04-03,143.0,3.0
Martinique,France,2020-04-04,145.0,3.0
Martinique,France,2020-04-05,149.0,4.0
Martinique,France,2020-04-06,151.0,4.0
Martinique,France,2020-04-07,152.0,4.0
Martinique,France,2020-04-08,154.0,6.0
Martinique,France,2020-04-09,154.0,6.0
Martinique,France,2020-04-10,155.0,6.0
Martinique,France,2020-04-11,155.0,6.0
Martinique,France,2020-04-12,155.0,6.0
Martinique,France,2020-04-13,157.0,6.0
Martinique,France,2020-04-14,157.0,6.0
Martinique,France,2020-04-15,158.0,8.0
Martinique,France,2020-04-16,158.0,8.0
Martinique,France,2020-04-17,158.0,8.0
Martinique,France,2020-04-18,158.0,8.0
Martinique,France,2020-04-19,163.0,12.0
Martinique,France,2020-04-20,163.0,12.0
Martinique,France,2020-04-21,163.0,14.0
Martinique,France,2020-04-22,164.0,14.0
Martinique,France,2020-04-23,164.0,14.0
Martinique,France,2020-04-24,170.0,14.0
Martinique,France,2020-04-25,175.0,14.0
Martinique,France,2020-04-26,175.0,14.0
Martinique,France,2020-04-27,175.0,14.0
Martinique,France,2020-04-28,175.0,14.0
Martinique,France,2020-04-29,175.0,14.0
Martinique,France,2020-04-30,178.0,14.0
Martinique,France,2020-05-01,179.0,14.0
Martinique,France,2020-05-02,179.0,14.0
Martinique,France,2020-05-03,179.0,14.0
Martinique,France,2020-05-04,181.0,14.0
Martinique,France,2020-05-05,181.0,14.0
Mayotte,France,2020-01-22,0.0,0.0
Mayotte,France,2020-01-23,0.0,0.0
Mayotte,France,2020-01-24,0.0,0.0
Mayotte,France,2020-01-25,0.0,0.0
Mayotte,France,2020-01-26,0.0,0.0
Mayotte,France,2020-01-27,0.0,0.0
Mayotte,France,2020-01-28,0.0,0.0
Mayotte,France,2020-01-29,0.0,0.0
Mayotte,France,2020-01-30,0.0,0.0
Mayotte,France,2020-01-31,0.0,0.0
Mayotte,France,2020-02-01,0.0,0.0
Mayotte,France,2020-02-02,0.0,0.0
Mayotte,France,2020-02-03,0.0,0.0
Mayotte,France,2020-02-04,0.0,0.0
Mayotte,France,2020-02-05,0.0,0.0
Mayotte,France,2020-02-06,0.0,0.0
Mayotte,France,2020-02-07,0.0,0.0
Mayotte,France,2020-02-08,0.0,0.0
Mayotte,France,2020-02-09,0.0,0.0
Mayotte,France,2020-02-10,0.0,0.0
Mayotte,France,2020-02-11,0.0,0.0
Mayotte,France,2020-02-12,0.0,0.0
Mayotte,France,2020-02-13,0.0,0.0
Mayotte,France,2020-02-14,0.0,0.0
Mayotte,France,2020-02-15,0.0,0.0
Mayotte,France,2020-02-16,0.0,0.0
Mayotte,France,2020-02-17,0.0,0.0
Mayotte,France,2020-02-18,0.0,0.0
Mayotte,France,2020-02-19,0.0,0.0
Mayotte,France,2020-02-20,0.0,0.0
Mayotte,France,2020-02-21,0.0,0.0
Mayotte,France,2020-02-22,0.0,0.0
Mayotte,France,2020-02-23,0.0,0.0
Mayotte,France,2020-02-24,0.0,0.0
Mayotte,France,2020-02-25,0.0,0.0
Mayotte,France,2020-02-26,0.0,0.0
Mayotte,France,2020-02-27,0.0,0.0
Mayotte,France,2020-02-28,0.0,0.0
Mayotte,France,2020-02-29,0.0,0.0
Mayotte,France,2020-03-01,0.0,0.0
Mayotte,France,2020-03-02,0.0,0.0
Mayotte,France,2020-03-03,0.0,0.0
Mayotte,France,2020-03-04,0.0,0.0
Mayotte,France,2020-03-05,0.0,0.0
Mayotte,France,2020-03-06,0.0,0.0
Mayotte,France,2020-03-07,0.0,0.0
Mayotte,France,2020-03-08,0.0,0.0
Mayotte,France,2020-03-09,0.0,0.0
Mayotte,France,2020-03-10,0.0,0.0
Mayotte,France,2020-03-11,0.0,0.0
Mayotte,France,2020-03-12,0.0,0.0
Mayotte,France,2020-03-13,0.0,0.0
Mayotte,France,2020-03-14,0.0,0.0
Mayotte,France,2020-03-15,1.0,0.0
Mayotte,France,2020-03-16,1.0,0.0
Mayotte,France,2020-03-17,1.0,0.0
Mayotte,France,2020-03-18,3.0,0.0
Mayotte,France,2020-03-19,3.0,0.0
Mayotte,France,2020-03-20,6.0,0.0
Mayotte,France,2020-03-21,7.0,0.0
Mayotte,France,2020-03-22,11.0,0.0
Mayotte,France,2020-03-23,24.0,0.0
Mayotte,France,2020-03-24,36.0,0.0
Mayotte,France,2020-03-25,36.0,0.0
Mayotte,France,2020-03-26,36.0,0.0
Mayotte,France,2020-03-27,50.0,0.0
Mayotte,France,2020-03-28,63.0,0.0
Mayotte,France,2020-03-29,63.0,0.0
Mayotte,France,2020-03-30,82.0,0.0
Mayotte,France,2020-03-31,94.0,1.0
Mayotte,France,2020-04-01,94.0,1.0
Mayotte,France,2020-04-02,116.0,1.0
Mayotte,France,2020-04-03,128.0,2.0
Mayotte,France,2020-04-04,134.0,2.0
Mayotte,France,2020-04-05,147.0,2.0
Mayotte,France,2020-04-06,147.0,2.0
Mayotte,France,2020-04-07,171.0,2.0
Mayotte,France,2020-04-08,171.0,2.0
Mayotte,France,2020-04-09,184.0,2.0
Mayotte,France,2020-04-10,191.0,2.0
Mayotte,France,2020-04-11,196.0,3.0
Mayotte,France,2020-04-12,196.0,3.0
Mayotte,France,2020-04-13,207.0,3.0
Mayotte,France,2020-04-14,217.0,3.0
Mayotte,France,2020-04-15,217.0,3.0
Mayotte,France,2020-04-16,233.0,3.0
Mayotte,France,2020-04-17,245.0,4.0
Mayotte,France,2020-04-18,254.0,4.0
Mayotte,France,2020-04-19,271.0,4.0
Mayotte,France,2020-04-20,271.0,4.0
Mayotte,France,2020-04-21,311.0,4.0
Mayotte,France,2020-04-22,326.0,4.0
Mayotte,France,2020-04-23,326.0,4.0
Mayotte,France,2020-04-24,354.0,4.0
Mayotte,France,2020-04-25,380.0,4.0
Mayotte,France,2020-04-26,401.0,4.0
Mayotte,France,2020-04-27,401.0,4.0
Mayotte,France,2020-04-28,460.0,4.0
Mayotte,France,2020-04-29,460.0,4.0
Mayotte,France,2020-04-30,539.0,4.0
Mayotte,France,2020-05-01,539.0,4.0
Mayotte,France,2020-05-02,539.0,4.0
Mayotte,France,2020-05-03,650.0,6.0
Mayotte,France,2020-05-04,686.0,6.0
Mayotte,France,2020-05-05,739.0,9.0
New Caledonia,France,2020-01-22,0.0,0.0
New Caledonia,France,2020-01-23,0.0,0.0
New Caledonia,France,2020-01-24,0.0,0.0
New Caledonia,France,2020-01-25,0.0,0.0
New Caledonia,France,2020-01-26,0.0,0.0
New Caledonia,France,2020-01-27,0.0,0.0
New Caledonia,France,2020-01-28,0.0,0.0
New Caledonia,France,2020-01-29,0.0,0.0
New Caledonia,France,2020-01-30,0.0,0.0
New Caledonia,France,2020-01-31,0.0,0.0
New Caledonia,France,2020-02-01,0.0,0.0
New Caledonia,France,2020-02-02,0.0,0.0
New Caledonia,France,2020-02-03,0.0,0.0
New Caledonia,France,2020-02-04,0.0,0.0
New Caledonia,France,2020-02-05,0.0,0.0
New Caledonia,France,2020-02-06,0.0,0.0
New Caledonia,France,2020-02-07,0.0,0.0
New Caledonia,France,2020-02-08,0.0,0.0
New Caledonia,France,2020-02-09,0.0,0.0
New Caledonia,France,2020-02-10,0.0,0.0
New Caledonia,France,2020-02-11,0.0,0.0
New Caledonia,France,2020-02-12,0.0,0.0
New Caledonia,France,2020-02-13,0.0,0.0
New Caledonia,France,2020-02-14,0.0,0.0
New Caledonia,France,2020-02-15,0.0,0.0
New Caledonia,France,2020-02-16,0.0,0.0
New Caledonia,France,2020-02-17,0.0,0.0
